date,FU756330005.Q,FU755013005.Q,FU754090005.Q,FU753025003.Q,FU753013003.Q,FU752050005.Q,FU754022005.Q,FU753069603.Q,FU753061103.Q,FU753061703.Q,FU753062003.Q,FU753063005.Q,FU754023005.Q,FU753068005.Q,FU753069703.Q,FU753065005.Q,FU753064103.Q,FU753093005.Q,FU754190005.Q,FU754110005.Q,FU754116005.Q,FU754112005.Q,FU753127005.Q,FU753131005.Q,FU753135005.Q,FU752150005.Q,FU753169603.Q,FU753192003.Q,FU753190005.Q,FU753194503.Q,FU753193005.Q,FU757005005.Q
1970:Q3,4.00,8.00,788.00,0.00,0.00,-37.00,255.00,169.00,94.00,0.00,-3.00,-5.00,1105.00,1130.00,-25.00,0.00,4.00,-539.00,712.00,-171.00,-80.00,-91.00,1277.00,7.00,62.00,-1.00,-26.00,5.00,-441.00,0.00,-441.00,-79.00
1970:Q4,5.00,7.00,439.00,0.00,0.00,-7.00,607.00,66.00,9.00,0.00,210.00,322.00,682.00,440.00,242.00,0.00,4.00,-847.00,419.00,219.00,-13.00,232.00,-667.00,4.00,39.00,28.00,245.00,5.00,546.00,0.00,546.00,-23.00
1971:Q1,5.00,9.00,-86.00,0.00,0.00,36.00,-532.00,-32.00,-39.00,0.00,-182.00,-279.00,-187.00,-210.00,23.00,0.00,2.00,595.00,-27.00,-712.00,-50.00,-662.00,1580.00,5.00,51.00,-4.00,23.00,5.00,-975.00,0.00,-975.00,55.00
1971:Q2,5.00,9.00,-428.00,0.00,0.00,112.00,-244.00,-20.00,-181.00,0.00,-17.00,-26.00,-26.00,-120.00,94.00,0.00,3.00,-273.00,-222.00,-958.00,4.00,-962.00,1597.00,4.00,34.00,11.00,95.00,6.00,-1011.00,0.00,-1011.00,202.00
1971:Q3,5.00,9.00,769.00,0.00,0.00,-49.00,77.00,56.00,0.00,0.00,8.00,13.00,482.00,381.00,101.00,0.00,-5.00,264.00,621.00,399.00,176.00,223.00,-645.00,12.00,102.00,97.00,102.00,6.00,548.00,0.00,548.00,-152.00
1971:Q4,5.00,10.00,428.00,0.00,0.00,-63.00,48.00,67.00,-14.00,0.00,-2.00,-3.00,406.00,458.00,-52.00,0.00,-4.00,41.00,263.00,1997.00,316.00,1681.00,-2379.00,5.00,47.00,307.00,-52.00,6.00,332.00,0.00,332.00,-170.00
1972:Q1,5.00,9.00,1529.00,0.00,0.00,149.00,320.00,70.00,203.00,70.00,-9.00,-14.00,502.00,483.00,19.00,0.00,16.00,542.00,1849.00,3210.00,-354.00,3564.00,-4274.00,10.00,87.00,348.00,19.00,6.00,2443.00,0.00,2443.00,316.00
1972:Q2,5.00,9.00,-101.00,0.00,0.00,92.00,-81.00,-3.00,-97.00,70.00,-20.00,-31.00,-179.00,4.00,-183.00,0.00,7.00,60.00,116.00,646.00,238.00,408.00,-1291.00,7.00,69.00,-201.00,-185.00,5.00,1066.00,0.00,1066.00,213.00
1972:Q3,5.00,9.00,938.00,0.00,0.00,-49.00,256.00,115.00,109.00,70.00,-15.00,-23.00,697.00,791.00,-94.00,0.00,0.00,34.00,836.00,1139.00,221.00,918.00,-155.00,-27.00,-247.00,428.00,-94.00,5.00,-213.00,0.00,-213.00,-106.00
1972:Q4,5.00,10.00,303.00,0.00,0.00,99.00,-141.00,-68.00,-96.00,-7.00,12.00,18.00,-468.00,-528.00,60.00,0.00,0.00,813.00,-423.00,-2916.00,-78.00,-2838.00,2402.00,-27.00,-244.00,-265.00,59.00,5.00,563.00,0.00,563.00,-731.00
1973:Q1,6.00,12.00,679.00,0.00,0.00,37.00,81.00,207.00,-128.00,84.00,-1.00,-81.00,555.00,543.00,-8.00,20.00,15.00,-9.00,311.00,605.00,-1702.00,2307.00,-1142.00,40.00,347.00,547.00,-7.00,18.00,-97.00,0.00,-97.00,-375.00
1973:Q2,6.00,13.00,1163.00,0.00,0.00,291.00,321.00,205.00,44.00,48.00,-1.00,25.00,541.00,472.00,75.00,-6.00,-20.00,30.00,1747.00,32.00,696.00,-664.00,1008.00,12.00,33.00,356.00,76.00,18.00,212.00,0.00,212.00,577.00
1973:Q3,6.00,13.00,1071.00,0.00,0.00,-87.00,-170.00,-278.00,33.00,74.00,26.00,-25.00,1104.00,901.00,187.00,16.00,18.00,206.00,1201.00,1582.00,-128.00,1710.00,-1122.00,36.00,320.00,182.00,188.00,18.00,-3.00,0.00,-3.00,123.00
1973:Q4,6.00,14.00,1805.00,0.00,0.00,66.00,149.00,104.00,20.00,-15.00,2.00,38.00,1691.00,1525.00,144.00,22.00,36.00,-137.00,1644.00,-926.00,-645.00,-281.00,1520.00,28.00,145.00,347.00,146.00,18.00,366.00,0.00,366.00,-168.00
1974:Q1,6.00,16.00,1016.00,0.00,0.00,434.00,290.00,165.00,-7.00,109.00,24.00,-1.00,347.00,84.00,255.00,8.00,11.00,-66.00,1963.00,2364.00,2644.00,-280.00,-298.00,12.00,70.00,-111.00,258.00,71.00,-403.00,0.00,-403.00,938.00
1974:Q2,7.00,16.00,3585.00,0.00,0.00,-158.00,311.00,235.00,23.00,31.00,32.00,-10.00,3452.00,2844.00,602.00,6.00,1.00,-21.00,2529.00,-2651.00,-1821.00,-830.00,3676.00,13.00,176.00,516.00,607.00,71.00,121.00,0.00,121.00,-1065.00
1974:Q3,7.00,17.00,1209.00,0.00,0.00,248.00,-32.00,26.00,-49.00,-45.00,24.00,12.00,1140.00,552.00,572.00,16.00,-1.00,-146.00,2695.00,4398.00,1890.00,2508.00,-2756.00,47.00,482.00,195.00,578.00,71.00,-320.00,0.00,-320.00,1476.00
1974:Q4,8.00,17.00,2730.00,0.00,0.00,-434.00,341.00,227.00,87.00,45.00,-30.00,12.00,3206.00,2698.00,490.00,18.00,1.00,-384.00,2852.00,1186.00,-713.00,1899.00,532.00,35.00,289.00,276.00,495.00,71.00,-32.00,0.00,-32.00,113.00
1975:Q1,10.00,23.00,-780.00,0.00,0.00,276.00,-679.00,-410.00,-64.00,-223.00,18.00,0.00,-517.00,-681.00,49.00,115.00,14.00,126.00,-140.00,-388.00,-321.00,-67.00,-1235.00,23.00,156.00,-70.00,49.00,6.00,1319.00,0.00,1319.00,627.00
1975:Q2,11.00,23.00,934.00,0.00,0.00,-204.00,364.00,359.00,-13.00,-48.00,32.00,34.00,249.00,314.00,-198.00,133.00,-17.00,542.00,524.00,-2040.00,-139.00,-1901.00,1960.00,40.00,460.00,136.00,-200.00,6.00,162.00,0.00,162.00,-422.00
1975:Q3,11.00,23.00,35.00,0.00,0.00,413.00,-84.00,-36.00,10.00,-54.00,13.00,-17.00,175.00,427.00,-190.00,-62.00,-1.00,-468.00,983.00,1467.00,1280.00,187.00,-1291.00,115.00,849.00,-339.00,-191.00,6.00,367.00,0.00,367.00,936.00
1975:Q4,12.00,24.00,1566.00,0.00,0.00,-175.00,291.00,77.00,174.00,54.00,-30.00,16.00,1367.00,1081.00,387.00,-101.00,14.00,69.00,1227.00,-2357.00,-2265.00,-92.00,1142.00,196.00,1545.00,449.00,391.00,6.00,-145.00,0.00,-145.00,-351.00
1976:Q1,16.00,32.00,436.00,0.00,0.00,249.00,7.00,26.00,95.00,-15.00,-28.00,-71.00,292.00,277.00,35.00,-20.00,63.00,-175.00,1032.00,1436.00,1402.00,34.00,117.00,-82.00,-532.00,-151.00,35.00,32.00,177.00,0.00,177.00,580.00
1976:Q2,16.00,33.00,1067.00,0.00,0.00,-40.00,135.00,-95.00,156.00,55.00,10.00,9.00,1293.00,1119.00,177.00,-3.00,-8.00,-313.00,1031.00,699.00,-6.00,705.00,445.00,57.00,303.00,-26.00,178.00,32.00,-657.00,0.00,-657.00,-53.00
1976:Q3,17.00,34.00,332.00,0.00,0.00,-125.00,218.00,371.00,-78.00,-69.00,6.00,-12.00,55.00,126.00,-37.00,-34.00,-12.00,196.00,114.00,-537.00,2359.00,-2896.00,193.00,36.00,336.00,66.00,-37.00,32.00,25.00,0.00,25.00,-236.00
1976:Q4,17.00,36.00,3513.00,0.00,0.00,211.00,572.00,156.00,379.00,23.00,14.00,0.00,2914.00,2368.00,585.00,-39.00,-8.00,-176.00,4041.00,1007.00,-720.00,1727.00,1612.00,19.00,245.00,586.00,591.00,32.00,-51.00,0.00,-51.00,510.00
1977:Q1,24.00,46.00,-1460.00,0.00,0.00,29.00,-164.00,178.00,-185.00,-67.00,-80.00,-10.00,-1118.00,-1154.00,34.00,2.00,26.00,-233.00,-1327.00,-1143.00,813.00,-1956.00,-819.00,29.00,247.00,-78.00,34.00,32.00,371.00,0.00,371.00,111.00
1977:Q2,25.00,48.00,923.00,0.00,0.00,215.00,-435.00,-327.00,-101.00,-18.00,12.00,-1.00,1194.00,1034.00,149.00,11.00,-1.00,-50.00,1469.00,482.00,376.00,106.00,919.00,43.00,287.00,231.00,151.00,34.00,-678.00,0.00,-678.00,523.00
1977:Q3,26.00,49.00,3435.00,0.00,0.00,687.00,633.00,284.00,178.00,-8.00,137.00,42.00,2200.00,2246.00,-25.00,-21.00,-3.00,-82.00,5026.00,1975.00,-1063.00,3038.00,2425.00,3.00,131.00,57.00,-25.00,34.00,426.00,0.00,426.00,1567.00
1977:Q4,27.00,52.00,3313.00,0.00,0.00,-147.00,161.00,-58.00,135.00,-21.00,-21.00,126.00,3519.00,3077.00,468.00,-26.00,9.00,-229.00,3078.00,-598.00,748.00,-1346.00,494.00,157.00,1319.00,714.00,472.00,34.00,486.00,0.00,486.00,-260.00
1978:Q1,37.00,78.00,3742.00,0.00,200.00,-81.00,269.00,284.00,-57.00,31.00,-34.00,45.00,2810.00,3093.00,-295.00,12.00,29.00,515.00,3661.00,3202.00,-738.00,3940.00,-526.00,92.00,810.00,-102.00,-297.00,44.00,438.00,0.00,438.00,-122.00
1978:Q2,38.00,86.00,4132.00,0.00,289.00,309.00,583.00,384.00,151.00,89.00,-57.00,16.00,2677.00,2636.00,22.00,19.00,-3.00,277.00,4916.00,2194.00,1568.00,626.00,734.00,70.00,441.00,487.00,21.00,44.00,925.00,0.00,925.00,736.00
1978:Q3,40.00,90.00,4961.00,0.00,-15.00,359.00,236.00,180.00,11.00,11.00,-19.00,53.00,3817.00,4275.00,-468.00,10.00,8.00,556.00,5863.00,2132.00,3167.00,-1035.00,543.00,208.00,1771.00,272.00,-472.00,44.00,1365.00,0.00,1365.00,852.00
1978:Q4,41.00,94.00,9182.00,0.00,104.00,250.00,349.00,121.00,156.00,67.00,-23.00,28.00,8686.00,8239.00,440.00,7.00,6.00,-213.00,9994.00,2942.00,-642.00,3584.00,1708.00,321.00,2708.00,1996.00,496.00,44.00,-221.00,0.00,-221.00,760.00
1979:Q1,59.00,137.00,2484.00,0.00,39.00,372.00,52.00,142.00,-160.00,-40.00,-10.00,120.00,1999.00,1923.00,60.00,16.00,2.00,20.00,3543.00,2677.00,4784.00,-2107.00,-17.00,48.00,190.00,-819.00,60.00,149.00,1255.00,0.00,1255.00,981.00
1979:Q2,62.00,139.00,5749.00,0.00,183.00,105.00,98.00,-171.00,236.00,-10.00,24.00,19.00,5412.00,5005.00,390.00,17.00,-1.00,-48.00,5706.00,2789.00,-668.00,3457.00,1980.00,193.00,1525.00,468.00,560.00,149.00,-1958.00,0.00,-1958.00,-120.00
1979:Q3,64.00,146.00,10551.00,0.00,93.00,367.00,1014.00,375.00,132.00,35.00,19.00,453.00,8971.00,7902.00,740.00,329.00,1.00,105.00,11158.00,7395.00,3692.00,3703.00,-1293.00,250.00,2067.00,1608.00,890.00,149.00,92.00,0.00,92.00,526.00
1979:Q4,68.00,147.00,-644.00,0.00,-327.00,492.00,180.00,277.00,295.00,36.00,33.00,-461.00,-978.00,-1689.00,320.00,391.00,9.00,-20.00,190.00,-568.00,-2021.00,1453.00,87.00,-12.00,-628.00,1308.00,310.00,149.00,-456.00,0.00,-456.00,755.00
1980:Q1,87.00,216.00,2547.00,0.00,200.00,481.00,11.00,-20.00,57.00,-53.00,31.00,-4.00,1866.00,784.00,690.00,392.00,2.00,-13.00,2958.00,4428.00,1420.00,3008.00,-4449.00,-55.00,-274.00,1145.00,700.00,415.00,1048.00,0.00,1048.00,283.00
1980:Q2,92.00,208.00,3189.00,19.00,22.00,651.00,-194.00,-252.00,115.00,-23.00,75.00,-109.00,2301.00,1323.00,587.00,391.00,-10.00,400.00,-171.00,-534.00,-5495.00,4961.00,-1288.00,57.00,-184.00,595.00,653.00,205.00,325.00,500.00,-175.00,-3477.00
1980:Q3,96.00,214.00,7736.00,1.00,-276.00,235.00,1044.00,654.00,322.00,-1.00,48.00,21.00,6272.00,5461.00,521.00,290.00,4.00,456.00,8634.00,5033.00,4983.00,50.00,1115.00,326.00,3030.00,-2558.00,791.00,274.00,623.00,539.00,84.00,780.00
1980:Q4,100.00,222.00,9853.00,1.00,207.00,921.00,658.00,401.00,83.00,36.00,2.00,136.00,7309.00,7371.00,-311.00,249.00,-8.00,765.00,10369.00,5583.00,-1754.00,7337.00,-967.00,505.00,4488.00,1202.00,-245.00,181.00,-378.00,-671.00,293.00,394.00
1981:Q1,101.00,230.00,-556.00,0.00,188.00,-1173.00,196.00,187.00,-187.00,58.00,1.00,137.00,-192.00,-1207.00,635.00,380.00,-25.00,450.00,3400.00,-743.00,-1140.00,397.00,-799.00,96.00,1217.00,1643.00,642.00,227.00,1117.00,674.00,443.00,3827.00
1981:Q2,106.00,239.00,4104.00,2.00,237.00,1857.00,676.00,463.00,28.00,13.00,-37.00,209.00,1012.00,24.00,492.00,496.00,-12.00,332.00,3830.00,6083.00,1367.00,4716.00,-463.00,31.00,635.00,-1732.00,957.00,559.00,-2240.00,-1791.00,-449.00,-407.00
1981:Q3,111.00,249.00,9306.00,-1.00,273.00,97.00,139.00,86.00,60.00,194.00,-3.00,-198.00,7360.00,6751.00,236.00,373.00,2.00,1436.00,12513.00,6945.00,3403.00,3542.00,-1031.00,333.00,2759.00,1700.00,385.00,392.00,1030.00,177.00,853.00,3069.00
1981:Q4,115.00,256.00,5472.00,0.00,-101.00,2009.00,887.00,308.00,511.00,-64.00,-32.00,164.00,2705.00,531.00,1685.00,489.00,-16.00,-12.00,-1821.00,-8472.00,-12074.00,3602.00,-3851.00,398.00,2144.00,6550.00,1232.00,758.00,-580.00,-342.00,-238.00,-7434.00
1982:Q1,114.00,253.00,8805.00,2.00,77.00,-2149.00,-401.00,-523.00,166.00,-10.00,-28.00,-6.00,10663.00,9953.00,371.00,339.00,7.00,606.00,24994.00,22871.00,26707.00,-3836.00,-1489.00,-65.00,1566.00,-86.00,558.00,398.00,1241.00,836.00,405.00,16050.00
1982:Q2,119.00,247.00,103.00,2.00,-81.00,832.00,-269.00,-20.00,-267.00,2.00,-18.00,34.00,-187.00,-830.00,247.00,396.00,-3.00,-191.00,2987.00,-2627.00,-2190.00,-437.00,227.00,345.00,2782.00,-308.00,933.00,398.00,1237.00,1597.00,-360.00,2756.00
1982:Q3,123.00,241.00,370.00,0.00,235.00,-3092.00,-22.00,-36.00,-43.00,15.00,-4.00,46.00,3152.00,3059.00,-132.00,225.00,2.00,95.00,7701.00,465.00,-1536.00,2001.00,-837.00,263.00,2420.00,3618.00,-695.00,340.00,2127.00,1723.00,404.00,7213.00
1982:Q4,127.00,236.00,1985.00,-2.00,116.00,1913.00,828.00,-120.00,959.00,-8.00,0.00,-3.00,208.00,-189.00,279.00,118.00,4.00,-1082.00,-2331.00,-1870.00,-144.00,-1726.00,414.00,308.00,3055.00,-2551.00,754.00,374.00,-2815.00,-2262.00,-553.00,-4425.00
1983:Q1,125.00,215.00,701.00,0.00,164.00,1331.00,270.00,-622.00,888.00,-34.00,0.00,38.00,-658.00,-4.00,-685.00,31.00,9.00,-415.00,-9101.00,3177.00,1575.00,1602.00,-474.00,-940.00,-9333.00,150.00,-923.00,222.00,-980.00,-794.00,-186.00,-9893.00
1983:Q2,129.00,220.00,-2918.00,1.00,-586.00,-316.00,1130.00,449.00,779.00,-32.00,-115.00,49.00,-2633.00,-2705.00,123.00,-51.00,1.00,-515.00,2883.00,-2483.00,473.00,-2956.00,825.00,352.00,3491.00,429.00,-60.00,67.00,262.00,593.00,-331.00,5710.00
1983:Q3,133.00,230.00,2695.00,-1.00,-303.00,-1760.00,-131.00,-87.00,-390.00,94.00,100.00,152.00,4210.00,2336.00,2015.00,-141.00,-3.00,683.00,3130.00,996.00,-626.00,1622.00,-520.00,2.00,-158.00,285.00,2121.00,421.00,-17.00,-257.00,240.00,338.00
1983:Q4,137.00,246.00,5194.00,3.00,59.00,2827.00,356.00,-106.00,356.00,31.00,-82.00,157.00,1679.00,539.00,783.00,357.00,-6.00,276.00,-1487.00,86.00,386.00,-300.00,501.00,-267.00,-2742.00,-3063.00,1099.00,147.00,2752.00,2648.00,104.00,-6790.00
1984:Q1,129.00,235.00,-367.00,-2.00,-97.00,-1022.00,-1125.00,-949.00,-207.00,-45.00,-12.00,88.00,1646.00,1667.00,747.00,-768.00,2.00,231.00,-892.00,-4166.00,-1066.00,-3100.00,-93.00,-237.00,-1877.00,4391.00,706.00,198.00,186.00,-90.00,276.00,-631.00
1984:Q2,134.00,247.00,1156.00,0.00,100.00,-1062.00,526.00,60.00,-115.00,-4.00,-50.00,635.00,1206.00,-657.00,2021.00,-158.00,0.00,386.00,1443.00,1169.00,2107.00,-938.00,190.00,407.00,2797.00,-1266.00,2152.00,350.00,-4356.00,-4381.00,25.00,173.00
1984:Q3,138.00,255.00,7656.00,4.00,100.00,2121.00,837.00,-59.00,-72.00,157.00,65.00,746.00,3441.00,149.00,3149.00,143.00,-4.00,1157.00,4663.00,-6272.00,-1449.00,-4823.00,-759.00,-184.00,-1358.00,2822.00,3330.00,749.00,6335.00,5255.00,1080.00,-3110.00
1984:Q4,143.00,262.00,6014.00,6.00,200.00,-535.00,-84.00,57.00,-184.00,-159.00,-94.00,296.00,7281.00,5382.00,690.00,1209.00,-71.00,-783.00,2221.00,-1999.00,-741.00,-1258.00,-372.00,504.00,4313.00,-1030.00,1081.00,356.00,-632.00,-449.00,-183.00,-3912.00
1985:Q1,140.00,281.00,-1407.00,-10.00,150.00,-763.00,826.00,35.00,-5.00,-16.00,-2.00,814.00,-2236.00,-1628.00,-445.00,-163.00,65.00,561.00,3120.00,-2063.00,-621.00,-1442.00,276.00,202.00,1091.00,1139.00,-416.00,229.00,2662.00,1770.00,892.00,4386.00
1985:Q2,145.00,285.00,3101.00,0.00,150.00,564.00,138.00,277.00,-815.00,9.00,12.00,655.00,3302.00,2746.00,629.00,-73.00,5.00,-1058.00,1524.00,-2192.00,-2160.00,-32.00,253.00,-257.00,-2791.00,7094.00,654.00,155.00,-1392.00,-337.00,-1055.00,-1717.00
1985:Q3,150.00,282.00,11259.00,9.00,100.00,1997.00,1858.00,105.00,432.00,118.00,-16.00,1219.00,5972.00,5448.00,433.00,91.00,11.00,1312.00,8452.00,3300.00,1909.00,1391.00,1153.00,423.00,4030.00,-1525.00,-147.00,789.00,429.00,-589.00,1018.00,-2939.00
1985:Q4,155.00,288.00,5087.00,-34.00,314.00,-1584.00,1389.00,-91.00,349.00,371.00,-71.00,831.00,8314.00,7047.00,995.00,272.00,5.00,-3317.00,5404.00,2413.00,4033.00,-1620.00,429.00,774.00,-2560.00,3686.00,1404.00,253.00,-995.00,1362.00,-2357.00,184.00
1986:Q1,153.00,294.00,-23.00,0.00,-162.00,-211.00,-274.00,-358.00,-625.00,504.00,0.00,205.00,-1504.00,-1984.00,49.00,431.00,9.00,2119.00,1396.00,1835.00,4739.00,-2904.00,-509.00,-1152.00,-1428.00,-1601.00,-107.00,321.00,4037.00,2913.00,1124.00,1278.00
1986:Q2,158.00,291.00,9775.00,0.00,714.00,2814.00,3432.00,209.00,1349.00,495.00,0.00,1379.00,3507.00,3203.00,-109.00,413.00,-19.00,-673.00,194.00,-2450.00,219.00,-2669.00,1225.00,453.00,673.00,6990.00,645.00,269.00,-7611.00,-6731.00,-880.00,-9714.00
1986:Q3,164.00,290.00,16320.00,0.00,-601.00,265.00,3360.00,66.00,801.00,300.00,0.00,2193.00,10794.00,7746.00,2642.00,406.00,5.00,2497.00,27773.00,4088.00,1121.00,2967.00,-385.00,-96.00,12239.00,762.00,2955.00,702.00,7508.00,5616.00,1892.00,11327.00
1986:Q4,169.00,294.00,24864.00,0.00,641.00,2344.00,1952.00,-69.00,578.00,211.00,0.00,1232.00,20488.00,19706.00,-900.00,1682.00,12.00,-573.00,21730.00,4203.00,-425.00,4628.00,593.00,3023.00,14114.00,-1473.00,-669.00,274.00,1665.00,2373.00,-708.00,-3259.00
1987:Q1,168.00,291.00,9035.00,0.00,-372.00,998.00,3684.00,672.00,1318.00,-5.00,0.00,1699.00,3419.00,3219.00,514.00,-314.00,8.00,1298.00,4226.00,2419.00,582.00,1837.00,-779.00,1930.00,-3954.00,1961.00,-22.00,399.00,2272.00,520.00,1752.00,-4933.00
1987:Q2,173.00,298.00,5709.00,0.00,562.00,-4714.00,636.00,-485.00,-1025.00,333.00,0.00,1813.00,9754.00,3115.00,5223.00,1416.00,5.00,-534.00,16947.00,-7380.00,-10582.00,3202.00,94.00,-2429.00,14403.00,4406.00,5451.00,-566.00,2968.00,3559.00,-591.00,11114.00
1987:Q3,179.00,306.00,10741.00,0.00,-95.00,1986.00,421.00,131.00,326.00,623.00,0.00,-659.00,5709.00,3325.00,926.00,1458.00,-9.00,2729.00,20778.00,10385.00,10913.00,-528.00,368.00,-84.00,10567.00,-5145.00,-275.00,931.00,4031.00,1926.00,2105.00,9910.00
1987:Q4,186.00,307.00,15935.00,0.00,-511.00,2702.00,597.00,872.00,-1002.00,292.00,0.00,435.00,13623.00,11128.00,-191.00,2686.00,-94.00,-382.00,7173.00,1077.00,2014.00,-937.00,-289.00,1212.00,6165.00,-4523.00,1436.00,895.00,1200.00,1218.00,-18.00,-8883.00
1988:Q1,201.00,359.00,-945.00,0.00,-60.00,-2598.00,809.00,-600.00,1009.00,151.00,0.00,249.00,-2528.00,-3593.00,-973.00,2038.00,-1.00,3433.00,5722.00,-4733.00,-3870.00,-863.00,528.00,-315.00,-9655.00,12258.00,-1086.00,1168.00,7557.00,4648.00,2909.00,6509.00
1988:Q2,208.00,369.00,11841.00,0.00,-840.00,2102.00,116.00,-127.00,-112.00,298.00,0.00,57.00,10871.00,8074.00,893.00,1904.00,8.00,-416.00,19090.00,3119.00,3199.00,-80.00,804.00,170.00,2302.00,7949.00,525.00,262.00,3959.00,4225.00,-266.00,7087.00
1988:Q3,214.00,373.00,-5998.00,0.00,71.00,-1640.00,-414.00,-48.00,-62.00,318.00,0.00,-622.00,-5030.00,-6191.00,-931.00,2092.00,0.00,1015.00,-1636.00,-6608.00,-9629.00,3021.00,-264.00,597.00,7199.00,-5867.00,-737.00,-99.00,4143.00,2657.00,1486.00,4203.00
1988:Q4,221.00,381.00,24156.00,0.00,-287.00,5144.00,-479.00,308.00,-718.00,323.00,0.00,-392.00,19116.00,15258.00,1750.00,2108.00,-8.00,670.00,28591.00,13169.00,14012.00,-843.00,-53.00,78.00,16086.00,-5527.00,1828.00,1406.00,1604.00,1268.00,336.00,4275.00
1989:Q1,235.00,400.00,-6518.00,0.00,-54.00,-6228.00,-887.00,63.00,-414.00,675.00,0.00,-1211.00,-2219.00,-25.00,-3744.00,1550.00,1.00,2869.00,225.00,-10084.00,-8904.00,-1180.00,-218.00,818.00,8195.00,-1729.00,-3860.00,995.00,6108.00,3887.00,2221.00,6579.00
1989:Q2,242.00,407.00,-3772.00,0.00,363.00,-924.00,227.00,202.00,-406.00,381.00,0.00,50.00,-2927.00,-7494.00,2626.00,1941.00,1.00,-512.00,-4698.00,-12021.00,-12208.00,187.00,87.00,-416.00,-3483.00,9571.00,2587.00,75.00,-1098.00,-1400.00,302.00,-1091.00
1989:Q3,249.00,420.00,16786.00,0.00,-466.00,5488.00,822.00,325.00,26.00,-793.00,0.00,1264.00,7196.00,2874.00,1959.00,2363.00,0.00,3746.00,2917.00,1863.00,394.00,1469.00,719.00,535.00,565.00,-4142.00,1163.00,568.00,1646.00,-2206.00,3852.00,-14040.00
1989:Q4,256.00,415.00,9857.00,0.00,118.00,-237.00,1377.00,-228.00,616.00,37.00,0.00,952.00,10610.00,6123.00,2215.00,2272.00,0.00,-2011.00,14526.00,-2573.00,-5310.00,2737.00,-861.00,2761.00,13477.00,-689.00,1136.00,692.00,583.00,2330.00,-1747.00,4511.00
1990:Q1,191.00,290.00,-7046.00,0.00,336.00,-2091.00,4601.00,47.00,2501.00,680.00,0.00,1373.00,-10405.00,-11680.00,-4297.00,5572.00,0.00,513.00,-9387.00,-787.00,1052.00,-1839.00,604.00,-2605.00,-14178.00,11924.00,-2213.00,674.00,-2806.00,-2832.00,26.00,-2440.00
1990:Q2,196.00,285.00,10077.00,0.00,-338.00,1908.00,1376.00,1021.00,307.00,292.00,0.00,-244.00,8207.00,5936.00,-513.00,2784.00,1.00,-1077.00,6376.00,-10220.00,-16308.00,6088.00,-398.00,396.00,-2263.00,20542.00,-218.00,809.00,-2272.00,-2400.00,128.00,-3790.00
1990:Q3,200.00,289.00,7257.00,0.00,285.00,1597.00,1910.00,-134.00,1228.00,347.00,0.00,469.00,-66.00,-457.00,-2390.00,2781.00,-1.00,3532.00,9719.00,7626.00,21998.00,-14372.00,617.00,-771.00,441.00,-6813.00,-826.00,157.00,9288.00,5833.00,3455.00,2374.00
1990:Q4,205.00,286.00,13975.00,0.00,-108.00,-2064.00,4068.00,1088.00,956.00,612.00,0.00,1412.00,12393.00,6726.00,1459.00,4208.00,0.00,-314.00,3918.00,-3230.00,-10082.00,6852.00,-468.00,2011.00,18233.00,-11113.00,2372.00,-714.00,-3173.00,-2443.00,-730.00,-10138.00
1991:Q1,225.00,284.00,4702.00,0.00,-685.00,-2497.00,3201.00,-816.00,3346.00,789.00,0.00,-118.00,-184.00,1541.00,-5320.00,3595.00,-4.00,4871.00,-3599.00,-15889.00,-4054.00,-11835.00,-459.00,1436.00,10832.00,3434.00,-6395.00,448.00,2994.00,-986.00,3980.00,-8360.00
1991:Q2,229.00,282.00,10826.00,0.00,-101.00,6813.00,-1631.00,-166.00,-2247.00,718.00,0.00,64.00,9148.00,5710.00,869.00,2569.00,0.00,-3403.00,-8360.00,-13477.00,-7624.00,-5853.00,-238.00,165.00,-4407.00,16404.00,-96.00,-162.00,-6549.00,-4098.00,-2451.00,-19239.00
1991:Q3,232.00,279.00,23176.00,0.00,408.00,2472.00,3007.00,-530.00,1889.00,340.00,0.00,1308.00,12917.00,12280.00,-211.00,848.00,8.00,4364.00,35227.00,16812.00,13991.00,2821.00,514.00,567.00,19814.00,-5015.00,-1829.00,248.00,4116.00,1836.00,2280.00,12004.00
1991:Q4,234.00,277.00,26379.00,0.00,111.00,1469.00,11595.00,464.00,6431.00,2151.00,0.00,2549.00,14011.00,13204.00,-946.00,1753.00,15.00,-822.00,13439.00,-1109.00,-362.00,-747.00,385.00,-2219.00,14807.00,-2733.00,-1275.00,2075.00,3508.00,2763.00,745.00,-12983.00
1992:Q1,283.00,386.00,-13325.00,0.00,-152.00,-1820.00,-1141.00,1154.00,-2181.00,569.00,0.00,-683.00,-10785.00,-7457.00,-3237.00,-91.00,-16.00,589.00,-6738.00,2319.00,6796.00,-4477.00,-909.00,-547.00,-7439.00,1524.00,-1769.00,612.00,-529.00,455.00,-984.00,6484.00
1992:Q2,286.00,402.00,20121.00,0.00,-301.00,3712.00,6866.00,224.00,4936.00,1812.00,0.00,-106.00,9457.00,9032.00,242.00,183.00,0.00,387.00,48020.00,-716.00,4524.00,-5240.00,72.00,725.00,27412.00,16348.00,-1092.00,497.00,4774.00,3860.00,914.00,27783.00
