date,FU634090005.Q,FU633091003.Q,FU633020000.Q,FU633030000.Q,FU632051000.Q,FU634022005.Q,FU633069175.Q,FU633061105.Q,FU633061700.Q,FU633062000.Q,FU633063003.Q,FU633093005.Q,FU634090005.Q,FU634090503.Q
1997:Q1,63626.00,-2423.00,715.00,17454.00,15995.00,27093.00,30646.00,-7867.00,-9555.00,11252.00,2617.00,4792.00,63626.00,1479.00
1997:Q2,-1733.00,-490.00,-18.00,6759.00,-5945.00,-4424.00,5131.00,-7852.00,883.00,-3887.00,1301.00,2385.00,-1733.00,-97.00
1997:Q3,51427.00,2794.00,-1749.00,8526.00,11049.00,21669.00,14508.00,116.00,-5011.00,7079.00,4977.00,9138.00,51427.00,-504.00
1997:Q4,43758.00,152.00,3737.00,-3767.00,1922.00,43551.00,12478.00,11332.00,7891.00,8077.00,3773.00,-1837.00,43758.00,403.00
1998:Q1,83521.00,5177.00,2047.00,-1877.00,9777.00,53185.00,35377.00,-3033.00,-616.00,12872.00,8585.00,15212.00,83521.00,594.00
1998:Q2,26105.00,-6503.00,-3700.00,-2446.00,7771.00,42866.00,25482.00,-1843.00,-2217.00,-2493.00,23937.00,-11883.00,26105.00,2129.00
1998:Q3,98391.00,4873.00,-1864.00,13679.00,18620.00,56934.00,9206.00,1237.00,28907.00,8377.00,9207.00,6149.00,98391.00,4836.00
1998:Q4,84776.00,3566.00,935.00,3781.00,-23357.00,101962.00,11547.00,25985.00,51880.00,7415.00,5135.00,-2111.00,84776.00,-179.00
1999:Q1,86689.00,9414.00,-5154.00,17917.00,-1033.00,65618.00,59032.00,-9085.00,-2798.00,11005.00,7464.00,-73.00,86689.00,2754.00
1999:Q2,-17522.00,5362.00,4388.00,-3274.00,2117.00,-31632.00,-3260.00,-15350.00,-12490.00,-7984.00,7452.00,5517.00,-17522.00,787.00
1999:Q3,55883.00,9879.00,-5731.00,-1702.00,-971.00,53538.00,24252.00,3394.00,5889.00,3010.00,16993.00,870.00,55883.00,5034.00
1999:Q4,136418.00,-13273.00,4151.00,19746.00,2151.00,105150.00,34313.00,17286.00,29090.00,12455.00,12006.00,18493.00,136418.00,1303.00
2000:Q1,81056.00,20670.00,-59.00,-734.00,19952.00,58143.00,49724.00,-5594.00,-17697.00,11702.00,20008.00,-16916.00,81056.00,-2422.00
2000:Q2,-37899.00,6335.00,-1104.00,-16126.00,11632.00,-47737.00,-19106.00,-21077.00,-12355.00,-4523.00,9324.00,9101.00,-37899.00,-808.00
2000:Q3,69128.00,-363.00,3617.00,7885.00,4868.00,45938.00,39905.00,-402.00,2054.00,7129.00,-2748.00,7183.00,69128.00,146.00
2000:Q4,117870.00,17488.00,2183.00,-776.00,8276.00,88429.00,33715.00,13903.00,25034.00,18202.00,-2425.00,2270.00,117870.00,2389.00
2001:Q1,190211.00,22681.00,-5206.00,38090.00,27208.00,124168.00,21943.00,6025.00,65934.00,11162.00,19104.00,-16730.00,190211.00,7475.00
2001:Q2,16996.00,-2749.00,2018.00,-7084.00,3658.00,13844.00,-6458.00,-3013.00,23829.00,-2777.00,2263.00,7309.00,16996.00,-2749.00
2001:Q3,109183.00,685.00,-8428.00,960.00,10579.00,104140.00,15228.00,21817.00,55474.00,4582.00,7039.00,1247.00,109183.00,8476.00
2001:Q4,123672.00,10900.00,15753.00,54935.00,10432.00,33687.00,-15025.00,23693.00,14376.00,14388.00,-3745.00,-2035.00,123672.00,-1483.00
2002:Q1,-37453.00,-7301.00,-4569.00,5486.00,4288.00,-31732.00,-18037.00,403.00,-19635.00,4199.00,1338.00,-3625.00,-37453.00,-253.00
2002:Q2,-57088.00,-1998.00,-3263.00,-2693.00,16854.00,-73553.00,-21176.00,-14367.00,-26150.00,-2379.00,-9481.00,7565.00,-57088.00,1739.00
2002:Q3,-32605.00,2591.00,-1089.00,-24120.00,-2783.00,-12966.00,-47775.00,-3414.00,24336.00,630.00,13257.00,5762.00,-32605.00,3579.00
2002:Q4,106911.00,-14.00,2126.00,-1322.00,27608.00,90476.00,50006.00,21093.00,2721.00,13924.00,2732.00,-11963.00,106911.00,-1751.00
2003:Q1,-66211.00,-9741.00,-215.00,-14408.00,-17220.00,-18787.00,-56846.00,7588.00,-1088.00,20474.00,11085.00,-5840.00,-66211.00,-306.00
2003:Q2,-41253.00,-10851.00,-6949.00,-21700.00,-4451.00,4185.00,-28428.00,-4351.00,9713.00,-3595.00,30846.00,-1487.00,-41253.00,-4816.00
2003:Q3,-67261.00,-5776.00,1472.00,-4280.00,-31827.00,-26555.00,-40576.00,-10566.00,29643.00,-2553.00,-2503.00,-295.00,-67261.00,-1731.00
2003:Q4,-50329.00,-11828.00,5187.00,-19820.00,25705.00,-39526.00,-13001.00,-4051.00,-31735.00,8829.00,432.00,-10047.00,-50329.00,-5565.00
2004:Q1,-47413.00,3171.00,-8506.00,2100.00,15682.00,-71443.00,-32511.00,-6098.00,-27893.00,1856.00,-6797.00,11583.00,-47413.00,-717.00
2004:Q2,-50735.00,6771.00,11560.00,15384.00,-12074.00,-64457.00,-31852.00,-23460.00,-20288.00,1254.00,9889.00,-7919.00,-50735.00,1651.00
2004:Q3,-49701.00,-8438.00,-24.00,-7060.00,1022.00,-32121.00,-13076.00,-2163.00,-6700.00,-3667.00,-6515.00,-3080.00,-49701.00,768.00
2004:Q4,9528.00,-652.00,-333.00,6079.00,-23308.00,20442.00,10459.00,2027.00,-8337.00,13867.00,2426.00,7300.00,9528.00,-3993.00
2005:Q1,-36678.00,-4703.00,-6709.00,16932.00,17983.00,-50523.00,5562.00,492.00,-57381.00,13449.00,-12645.00,-9658.00,-36678.00,1741.00
2005:Q2,-11106.00,13769.00,-5053.00,-19434.00,42332.00,-41825.00,17577.00,-14634.00,-47061.00,5898.00,-3605.00,-895.00,-11106.00,-1213.00
2005:Q3,47974.00,11125.00,7906.00,16957.00,9567.00,-1591.00,13621.00,-3654.00,-22379.00,-1686.00,12507.00,4010.00,47974.00,2017.00
2005:Q4,124931.00,-12408.00,2129.00,-397.00,43905.00,94684.00,48897.00,3171.00,16381.00,9118.00,17117.00,-2982.00,124931.00,-2207.00
2006:Q1,7127.00,5521.00,-3479.00,488.00,-5601.00,13774.00,-5795.00,-3856.00,-6950.00,15329.00,15046.00,-3576.00,7127.00,761.00
2006:Q2,60437.00,-18835.00,14501.00,26304.00,11816.00,22293.00,20563.00,-5012.00,-2718.00,-7373.00,16833.00,4358.00,60437.00,6530.00
2006:Q3,101401.00,-8254.00,-8365.00,1418.00,17569.00,90322.00,49591.00,-8350.00,-12666.00,15175.00,46572.00,8711.00,101401.00,1815.00
2006:Q4,142665.00,11455.00,5005.00,695.00,27072.00,100898.00,50278.00,11310.00,-6218.00,20013.00,25515.00,-2460.00,142665.00,-613.00
2007:Q1,79348.00,-3946.00,-8387.00,-1941.00,-7154.00,87287.00,29692.00,8759.00,-4053.00,27124.00,25765.00,13489.00,79348.00,3125.00
2007:Q2,96436.00,-9300.00,-2001.00,7490.00,39071.00,62416.00,8506.00,-1568.00,6070.00,8049.00,41359.00,-1240.00,96436.00,2282.00
2007:Q3,316564.00,27922.00,7828.00,60880.00,104493.00,102380.00,953.00,38684.00,45330.00,30087.00,-12674.00,13061.00,316564.00,3689.00
2007:Q4,254961.00,20358.00,-2280.00,9557.00,78487.00,144157.00,35293.00,51487.00,56576.00,39462.00,-38661.00,4682.00,254961.00,1435.00
2008:Q1,356780.00,10259.00,-12045.00,88191.00,-14420.00,301592.00,-12363.00,120687.00,156237.00,15146.00,21885.00,-16797.00,356780.00,7312.00
2008:Q2,-65243.00,126.00,10702.00,16924.00,-74969.00,-6890.00,-20461.00,-12834.00,36873.00,6235.00,-16703.00,-11136.00,-65243.00,-1025.00
2008:Q3,42996.00,-10302.00,8308.00,-21430.00,76153.00,-418.00,-149610.00,180712.00,96226.00,-30502.00,-97244.00,-9315.00,42996.00,5990.00
2008:Q4,411944.00,-14812.00,-1239.00,22118.00,-50256.00,453353.00,126713.00,120581.00,243478.00,21809.00,-59228.00,2780.00,411944.00,9971.00
2009:Q1,-18361.00,-10519.00,4996.00,70153.00,23279.00,-107291.00,-36057.00,-58295.00,30850.00,-15550.00,-28239.00,1021.00,-18361.00,-107.00
2009:Q2,-160775.00,12430.00,-19782.00,83191.00,-78980.00,-159455.00,-57965.00,-32200.00,-46590.00,-20151.00,-2549.00,1821.00,-160775.00,-6328.00
2009:Q3,-227638.00,16327.00,11390.00,-9049.00,6307.00,-241750.00,-14239.00,-64990.00,-108154.00,-23538.00,-30829.00,-10863.00,-227638.00,-6052.00
2009:Q4,-109570.00,-6668.00,14035.00,27816.00,-15856.00,-128376.00,-3707.00,-20902.00,-95731.00,-9707.00,1671.00,-521.00,-109570.00,-5188.00
2010:Q1,-332086.00,-4700.00,-12920.00,-62571.00,-41594.00,-208935.00,-65848.00,-35369.00,-78765.00,-35283.00,6330.00,-1366.00,-332086.00,-3789.00
2010:Q2,-170476.00,195.00,2515.00,-76296.00,24763.00,-121789.00,-63524.00,-22618.00,-14756.00,-14050.00,-6841.00,136.00,-170476.00,-277.00
2010:Q3,-16750.00,11779.00,7919.00,37766.00,30910.00,-105622.00,-493.00,-42007.00,-36821.00,-17637.00,-8664.00,498.00,-16750.00,-2408.00
2010:Q4,6933.00,1627.00,-1300.00,-8746.00,-14656.00,33154.00,11185.00,27548.00,-12669.00,13908.00,-6818.00,-3146.00,6933.00,-2268.00
2011:Q1,-76600.00,3595.00,-887.00,-1640.00,-42639.00,-33115.00,1472.00,2279.00,-29909.00,-7702.00,745.00,-1914.00,-76600.00,-660.00
2011:Q2,-40766.00,4635.00,6909.00,-6649.00,17567.00,-64379.00,-36668.00,4011.00,-13708.00,-17530.00,-484.00,1151.00,-40766.00,424.00
2011:Q3,-57266.00,-44648.00,-1287.00,-34323.00,38515.00,-14430.00,-11990.00,33449.00,24560.00,-12317.00,-48132.00,-1093.00,-57266.00,3016.00
2011:Q4,62068.00,-27735.00,1238.00,-14474.00,-1779.00,103775.00,6645.00,70688.00,20264.00,8356.00,-2178.00,1043.00,62068.00,-2461.00
2012:Q1,-109261.00,-2877.00,-17241.00,-27804.00,7828.00,-64152.00,1377.00,31084.00,-78015.00,-16353.00,-2245.00,-5015.00,-109261.00,-2188.00
2012:Q2,-68144.00,-7281.00,2916.00,-9828.00,17161.00,-73271.00,-29585.00,-29709.00,7478.00,-15711.00,-5744.00,2159.00,-68144.00,-676.00
2012:Q3,37403.00,7294.00,5388.00,31346.00,-2350.00,-9621.00,-7564.00,11428.00,-3638.00,-5443.00,-4404.00,5346.00,37403.00,-1589.00
2012:Q4,142220.00,3127.00,5244.00,38784.00,31464.00,59842.00,21399.00,959.00,12009.00,16412.00,9063.00,3759.00,142220.00,-488.00
2013:Q1,-99689.00,5529.00,-5667.00,-6435.00,-75829.00,-19869.00,9909.00,12459.00,-18698.00,-24318.00,779.00,2582.00,-99689.00,-3821.00
2013:Q2,-10344.00,-11873.00,16907.00,15486.00,-20282.00,-10987.00,5687.00,-21504.00,19987.00,-2747.00,-12410.00,405.00,-10344.00,1642.00
2013:Q3,95279.00,-834.00,-16759.00,50570.00,39066.00,21270.00,1256.00,17159.00,9172.00,-4628.00,-1689.00,1966.00,95279.00,-131.00
2013:Q4,39394.00,-2643.00,2223.00,-168.00,3817.00,38489.00,-6153.00,21652.00,6834.00,3079.00,13077.00,-2324.00,39394.00,-1830.00
2014:Q1,-86906.00,-14549.00,972.00,-703.00,13455.00,-91846.00,2740.00,-32057.00,-37014.00,-12107.00,-13408.00,5765.00,-86906.00,-888.00
2014:Q2,-71156.00,7381.00,2486.00,16293.00,58623.00,-134350.00,-13526.00,-85512.00,2395.00,-14957.00,-22750.00,-21589.00,-71156.00,-953.00
2014:Q3,43726.00,-3487.00,-20128.00,21386.00,11798.00,31417.00,-9894.00,21748.00,17549.00,-2751.00,4765.00,2740.00,43726.00,717.00
2014:Q4,121169.00,892.00,-1185.00,-16586.00,69022.00,70584.00,1475.00,18766.00,40338.00,2858.00,7147.00,-1558.00,121169.00,-1544.00
2015:Q1,-79900.00,-4032.00,-5665.00,654.00,-19469.00,-51336.00,8314.00,21967.00,-62478.00,-8266.00,-10873.00,-52.00,-79900.00,-1735.00
2015:Q2,-29638.00,2005.00,13342.00,-4948.00,9667.00,-47398.00,-5263.00,-36881.00,10840.00,-15808.00,-286.00,-2306.00,-29638.00,127.00
2015:Q3,52552.00,-9926.00,-1647.00,-34078.00,47707.00,52200.00,-3706.00,-12697.00,60519.00,-993.00,9077.00,-1704.00,52552.00,5666.00
2015:Q4,87088.00,-1494.00,5892.00,-40062.00,6910.00,118770.00,-39152.00,91500.00,68001.00,11424.00,-13003.00,-2928.00,87088.00,-2139.00
2016:Q1,4079.00,6494.00,-280.00,48088.00,-102191.00,49641.00,34517.00,62584.00,-6510.00,-29314.00,-11636.00,2327.00,4079.00,344.00
2016:Q2,-56282.00,-4644.00,6048.00,-63156.00,46295.00,-36918.00,-56792.00,-27903.00,105165.00,-22899.00,-34489.00,-3907.00,-56282.00,-3433.00
