date,FU897005005.Q,FU157005005.Q,FU107005005.Q,FU317005005.Q,FU217005005.Q,FU797005005.Q,FU717005005.Q,FU767005005.Q,FU757005005.Q,FU747005005.Q,FU477005005.Q,FU517005005.Q,FU547005005.Q,FU657005005.Q,FU407005005.Q,FU677005005.Q,FU617005005.Q,FU647005005.Q,FU667005005.Q,FU737005005.Q,FU267005005.Q
1979:Q2,12251.00,-7810.00,10208.00,2595.00,-545.00,-3927.00,7.00,-3180.00,-120.00,71.00,20.00,981.00,-203.00,-4.00,10.00,0.00,-417.00,147.00,-171.00,-1069.00,11730.00
1979:Q3,-8099.00,-6564.00,15754.00,-4719.00,-6386.00,-6436.00,-24.00,-4954.00,526.00,323.00,-23.00,-192.00,-599.00,-68.00,119.00,0.00,-259.00,159.00,-316.00,-1128.00,252.00
1979:Q4,7586.00,-15639.00,15607.00,-93.00,1224.00,-3453.00,691.00,-3377.00,755.00,339.00,-75.00,-383.00,793.00,-102.00,720.00,0.00,-1574.00,168.00,-386.00,-1022.00,9940.00
1980:Q1,1420.00,-16009.00,21005.00,-2866.00,2723.00,-7284.00,-441.00,-5578.00,283.00,77.00,-36.00,1071.00,-1391.00,99.00,-175.00,0.00,428.00,161.00,-486.00,-1297.00,3851.00
1980:Q2,1938.00,-18605.00,19837.00,4615.00,-1236.00,-10720.00,-48.00,-4649.00,-3477.00,76.00,-6.00,1234.00,1143.00,44.00,262.00,0.00,-3419.00,153.00,-850.00,-1184.00,8048.00
1980:Q3,-41669.00,-26512.00,2924.00,-3469.00,-10189.00,-8063.00,-12.00,-5662.00,780.00,77.00,11.00,314.00,-380.00,270.00,159.00,0.00,-1971.00,171.00,-640.00,-1178.00,3639.00
1980:Q4,-11906.00,-19225.00,8091.00,-2386.00,2647.00,-6339.00,418.00,-7528.00,394.00,77.00,14.00,-502.00,1768.00,243.00,139.00,0.00,34.00,178.00,-380.00,-1193.00,5306.00
1981:Q1,-7063.00,-28202.00,10289.00,1112.00,3564.00,-1733.00,-436.00,-3593.00,3827.00,-61.00,-7.00,-29.00,541.00,304.00,287.00,0.00,-755.00,161.00,-641.00,-1330.00,7907.00
1981:Q2,-11548.00,-12199.00,1472.00,5577.00,-4453.00,-5376.00,39.00,-3922.00,-407.00,6.00,12.00,532.00,357.00,402.00,23.00,0.00,-274.00,169.00,-838.00,-1475.00,3431.00
1981:Q3,-40469.00,-28234.00,2131.00,-2957.00,-8632.00,-2131.00,83.00,-3510.00,3069.00,42.00,30.00,-537.00,943.00,403.00,314.00,0.00,-1244.00,179.00,-451.00,-1451.00,-646.00
1981:Q4,4309.00,-24469.00,4281.00,9227.00,6783.00,8834.00,454.00,15925.00,-7434.00,52.00,42.00,495.00,1698.00,496.00,613.00,0.00,-1096.00,194.00,-1012.00,-1592.00,-349.00
1982:Q1,4163.00,-18876.00,26651.00,3371.00,2956.00,3052.00,-227.00,-9395.00,16050.00,83.00,-117.00,-571.00,-315.00,357.00,109.00,0.00,-710.00,-3.00,-710.00,-1499.00,-12991.00
1982:Q2,3026.00,-17049.00,16417.00,5660.00,1828.00,-5388.00,32.00,-5517.00,2756.00,130.00,-146.00,-425.00,-54.00,698.00,72.00,0.00,-595.00,18.00,-992.00,-1365.00,1558.00
1982:Q3,-15615.00,-37894.00,18884.00,107.00,-6440.00,9228.00,-292.00,3776.00,7213.00,133.00,-175.00,-401.00,1800.00,620.00,55.00,0.00,-593.00,17.00,-1291.00,-1635.00,500.00
1982:Q4,16720.00,-4404.00,15373.00,1556.00,5860.00,3979.00,286.00,11571.00,-4425.00,89.00,-161.00,998.00,-1375.00,518.00,568.00,0.00,-979.00,11.00,-1622.00,-1500.00,-5645.00
1983:Q1,-27047.00,-38480.00,17385.00,5067.00,-150.00,-23713.00,-305.00,-4545.00,-9893.00,54.00,43.00,-1167.00,-3809.00,569.00,116.00,0.00,-1924.00,0.00,-1294.00,-1558.00,12844.00
1983:Q2,-31574.00,-34303.00,1374.00,-327.00,592.00,1526.00,71.00,1997.00,5710.00,16.00,31.00,-1002.00,-1859.00,480.00,117.00,0.00,-1020.00,43.00,-1583.00,-1474.00,-435.00
1983:Q3,-40688.00,-43115.00,8622.00,-6021.00,-957.00,-5175.00,-134.00,2692.00,338.00,16.00,4.00,-943.00,-2914.00,141.00,38.00,0.00,-1434.00,10.00,-1281.00,-1707.00,5959.00
1983:Q4,-271.00,-1051.00,-3616.00,-1492.00,5838.00,-5506.00,490.00,2860.00,-6790.00,46.00,32.00,-152.00,261.00,-62.00,477.00,0.00,98.00,-99.00,-850.00,-1817.00,5557.00
1984:Q1,7644.00,-18719.00,11521.00,4201.00,4909.00,-13990.00,-499.00,-9196.00,-631.00,80.00,332.00,-18.00,621.00,116.00,126.00,0.00,-1909.00,-282.00,-1085.00,-1643.00,19723.00
1984:Q2,-36911.00,-38600.00,-970.00,5822.00,-861.00,-10199.00,118.00,-4689.00,173.00,107.00,8.00,-818.00,-950.00,82.00,350.00,0.00,-1099.00,-509.00,-1134.00,-1838.00,7896.00
1984:Q3,-8993.00,1016.00,1228.00,-2877.00,-11858.00,10109.00,126.00,21882.00,-3110.00,114.00,-15.00,-1379.00,-1249.00,270.00,217.00,0.00,-1949.00,-447.00,-2148.00,-2203.00,-6612.00
1984:Q4,-24709.00,-15395.00,-11224.00,-2273.00,-801.00,3749.00,346.00,10458.00,-3912.00,97.00,-6.00,-293.00,2310.00,439.00,278.00,0.00,-1662.00,-80.00,-1986.00,-2239.00,1235.00
1985:Q1,29061.00,-38520.00,62317.00,1963.00,4036.00,-14307.00,-1299.00,-5715.00,4386.00,98.00,-57.00,-2945.00,-3990.00,552.00,109.00,0.00,-1673.00,293.00,-1749.00,-2318.00,13573.00
1985:Q2,31404.00,-1409.00,40457.00,8691.00,-14532.00,-5774.00,-233.00,3147.00,-1717.00,109.00,-102.00,595.00,-2682.00,168.00,-138.00,0.00,-1972.00,589.00,-1204.00,-2336.00,3970.00
1985:Q3,28266.00,10622.00,25383.00,521.00,-5960.00,-10477.00,-607.00,3004.00,-2939.00,92.00,-104.00,156.00,-5325.00,289.00,619.00,0.00,-985.00,693.00,-2727.00,-2642.00,8176.00
1985:Q4,44009.00,-8844.00,38346.00,6532.00,-1814.00,2705.00,350.00,11944.00,184.00,40.00,-143.00,-841.00,-4054.00,103.00,1877.00,0.00,-1306.00,-546.00,-2230.00,-2673.00,7084.00
1986:Q1,-13992.00,-56306.00,24677.00,7938.00,783.00,-3006.00,-1089.00,6179.00,1278.00,-8.00,-164.00,-2985.00,-1287.00,964.00,630.00,0.00,-2037.00,550.00,-3474.00,-1561.00,11922.00
1986:Q2,-41934.00,-35509.00,3626.00,9061.00,-6614.00,-13761.00,-986.00,7988.00,-9714.00,-25.00,-222.00,-2157.00,-3011.00,740.00,141.00,0.00,-3037.00,317.00,-2360.00,-1438.00,1265.00
1986:Q3,-53787.00,-39587.00,714.00,1432.00,-13277.00,-10721.00,-494.00,-6391.00,11327.00,-64.00,-375.00,-1938.00,-7617.00,1222.00,-414.00,0.00,-1937.00,-207.00,-2040.00,-1796.00,7652.00
1986:Q4,-79110.00,-79838.00,9242.00,5945.00,-9823.00,-16894.00,-5.00,-10836.00,-3259.00,-121.00,-357.00,-433.00,-248.00,1059.00,87.00,0.00,-982.00,1778.00,-2178.00,-1398.00,12258.00
1987:Q1,-10240.00,-17927.00,26073.00,-1278.00,-1322.00,-15310.00,-1245.00,-1227.00,-4933.00,-159.00,-269.00,-1534.00,-585.00,-946.00,-24.00,0.00,-3392.00,-74.00,1033.00,-1956.00,-478.00
1987:Q2,-52944.00,-42506.00,8815.00,1575.00,-9224.00,-14835.00,-517.00,-13921.00,11114.00,-242.00,-189.00,-1369.00,-2465.00,-1457.00,-119.00,0.00,-1450.00,94.00,-2405.00,-1909.00,3230.00
1987:Q3,-57191.00,-50345.00,4955.00,-3579.00,-8462.00,3797.00,-307.00,2151.00,9910.00,-248.00,-208.00,-2114.00,-1799.00,-1700.00,414.00,0.00,-2188.00,483.00,1059.00,-1656.00,-3557.00
1987:Q4,-28000.00,-36718.00,2313.00,5031.00,-668.00,-15710.00,-336.00,7841.00,-8883.00,-180.00,-108.00,-1865.00,-4830.00,-1847.00,225.00,0.00,-1524.00,-115.00,-2337.00,-1752.00,17750.00
1988:Q1,11178.00,-47575.00,49644.00,11197.00,14342.00,-1178.00,-502.00,7349.00,6509.00,-185.00,-252.00,-3822.00,-1010.00,-1245.00,-403.00,0.00,-2056.00,1264.00,-5623.00,-1201.00,-15251.00
1988:Q2,8476.00,-19280.00,26031.00,14469.00,-2.00,1211.00,419.00,8491.00,7087.00,-169.00,-219.00,-4095.00,-1446.00,-1163.00,142.00,0.00,-3494.00,475.00,-3221.00,-1597.00,-13953.00
1988:Q3,-29500.00,-35506.00,9494.00,450.00,-7729.00,-16834.00,-362.00,-4317.00,4203.00,-158.00,-222.00,-4442.00,-4002.00,-1029.00,684.00,0.00,-4364.00,413.00,-1544.00,-1695.00,20625.00
1988:Q4,-16098.00,-28752.00,16467.00,13535.00,3516.00,2648.00,443.00,1887.00,4275.00,-152.00,-212.00,-2990.00,7138.00,-914.00,328.00,0.00,-2447.00,-131.00,-2452.00,-2124.00,-23513.00
1989:Q1,43902.00,-2122.00,49922.00,2282.00,4311.00,-28431.00,-608.00,-14723.00,6579.00,23.00,-1223.00,-2619.00,-4502.00,-1585.00,-692.00,0.00,-3306.00,-923.00,-3239.00,-1613.00,17939.00
1989:Q2,34853.00,2216.00,25739.00,22809.00,-17015.00,-13871.00,-851.00,5547.00,-1091.00,-127.00,-73.00,-2832.00,-2365.00,-1712.00,-197.00,0.00,-3137.00,-570.00,-4868.00,-1596.00,14975.00
1989:Q3,6411.00,12836.00,32227.00,6572.00,-11968.00,-35651.00,-1196.00,-151.00,-14040.00,-114.00,-224.00,-6941.00,-3201.00,-1510.00,981.00,0.00,-3116.00,-5.00,-4572.00,-1563.00,2394.00
1989:Q4,8014.00,-24049.00,20181.00,4273.00,-1844.00,-3445.00,843.00,-2221.00,4511.00,-104.00,1013.00,-2322.00,1867.00,-1355.00,-409.00,0.00,-1233.00,602.00,-2126.00,-2511.00,12898.00
1990:Q1,-85041.00,-63655.00,27099.00,-9324.00,-1040.00,-21628.00,-482.00,-7127.00,-2440.00,-58.00,-328.00,-2624.00,-6916.00,-502.00,-405.00,0.00,-2788.00,352.00,1560.00,129.00,-16494.00
1990:Q2,-15777.00,-37426.00,-3696.00,9566.00,-7758.00,1008.00,-1213.00,6728.00,-3790.00,-16.00,163.00,-1323.00,455.00,8.00,-977.00,0.00,799.00,795.00,-2202.00,1580.00,22531.00
1990:Q3,-78163.00,-49608.00,643.00,-16819.00,-12669.00,9421.00,-983.00,14926.00,2374.00,-25.00,-326.00,-2893.00,-9447.00,-284.00,-924.00,0.00,1442.00,805.00,4112.00,644.00,-9131.00
1990:Q4,-63834.00,-61714.00,-10894.00,-1543.00,1878.00,-18461.00,79.00,-3421.00,-10138.00,-189.00,152.00,-1583.00,2650.00,-410.00,-1283.00,0.00,-1302.00,-614.00,-2531.00,129.00,26900.00
1991:Q1,-17382.00,-63335.00,12792.00,-5935.00,7449.00,9442.00,1618.00,25456.00,-8360.00,-119.00,-82.00,-3405.00,-4703.00,1262.00,-1020.00,0.00,1684.00,748.00,-6728.00,3091.00,22205.00
1991:Q2,-38091.00,31132.00,-13524.00,10002.00,-5369.00,-12261.00,-1721.00,17586.00,-19239.00,-195.00,206.00,-6745.00,-7194.00,648.00,-324.00,0.00,3006.00,411.00,-1426.00,2725.00,-48072.00
1991:Q3,-16771.00,-12565.00,-1275.00,5943.00,-15809.00,-3044.00,-2055.00,-5341.00,12004.00,-191.00,-59.00,-5114.00,-4210.00,386.00,-745.00,0.00,2787.00,327.00,-3429.00,2597.00,9980.00
1991:Q4,-12480.00,-23310.00,-15784.00,3875.00,13489.00,-3378.00,1198.00,3162.00,-12983.00,-140.00,166.00,-4102.00,8476.00,335.00,-270.00,0.00,1254.00,442.00,-2913.00,1999.00,12629.00
1992:Q1,-75370.00,-69829.00,18804.00,1047.00,-4783.00,7894.00,-288.00,922.00,6484.00,-116.00,446.00,-1669.00,-4572.00,696.00,-48.00,0.00,1290.00,-500.00,376.00,4873.00,-28504.00
1992:Q2,9479.00,-20923.00,-9364.00,8134.00,-3561.00,35610.00,-1354.00,9292.00,27783.00,-135.00,107.00,-386.00,-2849.00,920.00,-817.00,0.00,2814.00,-407.00,-2115.00,2756.00,-416.00
1992:Q3,-54005.00,-1212.00,5820.00,3202.00,-22152.00,-46558.00,1678.00,14589.00,-50498.00,-149.00,171.00,-19470.00,623.00,865.00,-177.00,0.00,2846.00,332.00,815.00,1818.00,6895.00
1992:Q4,21153.00,5054.00,-11599.00,20756.00,2071.00,28468.00,339.00,3658.00,11415.00,-206.00,439.00,-1021.00,5982.00,605.00,-546.00,0.00,5821.00,1225.00,-2140.00,2898.00,-23598.00
1993:Q1,-84761.00,-44933.00,-22660.00,-7361.00,11998.00,-33242.00,-470.00,-10218.00,-11732.00,-249.00,244.00,-4661.00,-7086.00,1318.00,140.00,0.00,770.00,475.00,-3503.00,1727.00,11437.00
1993:Q2,-53946.00,-28202.00,-41967.00,835.00,10592.00,-17501.00,109.00,-1197.00,-5697.00,-269.00,245.00,-3170.00,-8352.00,1455.00,344.00,0.00,-202.00,599.00,-2000.00,634.00,22298.00
1993:Q3,-79402.00,-8262.00,-25760.00,1172.00,-15328.00,-25917.00,-820.00,-9323.00,-2559.00,-181.00,101.00,-7240.00,-6165.00,1026.00,-285.00,0.00,133.00,2869.00,-3587.00,115.00,-5308.00
1993:Q4,-42937.00,12023.00,-40363.00,17914.00,2026.00,-17285.00,443.00,-13127.00,-228.00,-18.00,392.00,-5667.00,-4641.00,345.00,101.00,0.00,569.00,5100.00,530.00,-1084.00,-17251.00
1994:Q1,-167902.00,-143785.00,5368.00,5504.00,8209.00,7259.00,-1841.00,19910.00,15367.00,-174.00,453.00,-21189.00,-15036.00,-1218.00,-678.00,0.00,5712.00,5600.00,1561.00,-1207.00,-50456.00
1994:Q2,-46159.00,-28762.00,-16943.00,515.00,-21768.00,-7044.00,-958.00,-6709.00,1915.00,44.00,516.00,-2541.00,-286.00,-2580.00,-545.00,0.00,613.00,5648.00,-415.00,-1747.00,27842.00
1994:Q3,-48660.00,12455.00,-9571.00,4232.00,-28428.00,-28396.00,-667.00,-21491.00,2481.00,51.00,221.00,-4015.00,-9635.00,-3491.00,-178.00,0.00,4902.00,6173.00,541.00,-3287.00,1049.00
1994:Q4,-11781.00,32447.00,-30319.00,-6547.00,-25699.00,3859.00,65.00,-2887.00,5894.00,359.00,807.00,-6217.00,6282.00,-3753.00,-796.00,0.00,3367.00,2261.00,2486.00,-4008.00,14479.00
1995:Q1,-67639.00,-56102.00,17143.00,-5459.00,-10207.00,-23909.00,-2913.00,3699.00,-10439.00,-270.00,293.00,-1294.00,-6678.00,318.00,-868.00,0.00,-1628.00,521.00,-4979.00,331.00,10894.00
1995:Q2,-90017.00,-23703.00,-26246.00,-2944.00,-14339.00,-31302.00,896.00,-31453.00,4693.00,192.00,67.00,1935.00,-4688.00,2254.00,-870.00,0.00,-489.00,2507.00,-4221.00,-2126.00,8516.00
1995:Q3,-89685.00,16480.00,-17237.00,7470.00,-49217.00,-42116.00,-409.00,-1151.00,-16732.00,-360.00,347.00,-11401.00,-6543.00,3239.00,-204.00,0.00,-1817.00,1392.00,-4939.00,-3539.00,-5064.00
1995:Q4,-30820.00,-21812.00,-35968.00,10452.00,1560.00,-25744.00,33.00,9358.00,-15794.00,185.00,69.00,-8236.00,-7639.00,2892.00,-444.00,0.00,1178.00,3670.00,-3171.00,-7847.00,40692.00
1996:Q1,-121183.00,-116789.00,7753.00,-18012.00,14861.00,-25072.00,-242.00,-16408.00,14493.00,-223.00,338.00,-2301.00,-12881.00,1331.00,-921.00,0.00,-3130.00,2944.00,-3804.00,-4270.00,16077.00
1996:Q2,-66841.00,-41339.00,-19281.00,5218.00,-7267.00,-14110.00,-114.00,-2211.00,-12714.00,29.00,553.00,-564.00,-2985.00,1375.00,-568.00,0.00,5319.00,4192.00,-1900.00,-4522.00,9938.00
1996:Q3,-6859.00,48007.00,-10206.00,5815.00,-42128.00,-9526.00,285.00,5121.00,6062.00,-143.00,534.00,-3248.00,-11853.00,925.00,-871.00,0.00,-2127.00,5198.00,-2750.00,-6660.00,1179.00
1996:Q4,-31446.00,-6592.00,-29994.00,16089.00,2441.00,18442.00,396.00,-2104.00,12450.00,191.00,79.00,-503.00,3774.00,1248.00,2423.00,0.00,3555.00,6570.00,-3647.00,-5990.00,-31832.00
1997:Q1,-28342.00,-1457.00,12617.00,-9119.00,-7997.00,-27243.00,-470.00,-13283.00,17027.00,-89.00,2039.00,-13063.00,-5052.00,1851.00,-459.00,0.00,-10251.00,9091.00,-1217.00,-13367.00,4856.00
1997:Q2,-142608.00,-60991.00,-22353.00,9748.00,-15481.00,-39323.00,431.00,-4224.00,-9097.00,-60.00,116.00,-7129.00,-12061.00,1668.00,-1280.00,0.00,-1986.00,10867.00,-5854.00,-10715.00,-14209.00
1997:Q3,-82829.00,-11240.00,-16243.00,-3936.00,-38351.00,-6511.00,-445.00,153.00,11155.00,-140.00,-655.00,-5240.00,-13893.00,1554.00,248.00,0.00,-780.00,11469.00,-5093.00,-4843.00,-6548.00
1997:Q4,-4784.00,-6226.00,-8826.00,6986.00,11845.00,-2521.00,1617.00,10669.00,-12764.00,-174.00,-244.00,-14296.00,983.00,1148.00,-1921.00,0.00,-954.00,22933.00,-2713.00,-6805.00,-6042.00
1998:Q1,-69799.00,-63004.00,644.00,-15481.00,-10807.00,-30760.00,-969.00,16270.00,-28989.00,-35.00,209.00,-2091.00,-1495.00,-8187.00,857.00,0.00,-268.00,15353.00,-11039.00,-10378.00,49610.00
1998:Q2,-89728.00,-97581.00,-29616.00,844.00,-6780.00,-9878.00,-1362.00,-5113.00,2477.00,-93.00,-883.00,-1558.00,-3335.00,-8245.00,357.00,0.00,-1025.00,16143.00,-7456.00,216.00,53283.00
1998:Q3,11917.00,-17644.00,-6035.00,599.00,-52521.00,16269.00,-1239.00,15230.00,12871.00,-154.00,-518.00,-6365.00,-10872.00,-8359.00,-772.00,0.00,457.00,18955.00,2382.00,-5347.00,71250.00
1998:Q4,-36457.00,49742.00,-34563.00,30187.00,24857.00,-50768.00,585.00,-9066.00,-7570.00,509.00,270.00,-8764.00,2609.00,-8531.00,-1306.00,0.00,-10790.00,12450.00,-14016.00,-7150.00,-55910.00
1999:Q1,-38358.00,-35437.00,-13879.00,-26592.00,11167.00,-48632.00,-549.00,-17471.00,1822.00,-96.00,701.00,-491.00,-6181.00,-9388.00,447.00,0.00,-10827.00,5825.00,-8164.00,-4260.00,75015.00
1999:Q2,-1833.00,31278.00,-37197.00,-4178.00,4311.00,-11424.00,-515.00,-17615.00,24310.00,-384.00,734.00,6123.00,-6448.00,-9905.00,963.00,0.00,2304.00,-3823.00,-10260.00,3092.00,15377.00
1999:Q3,-1567.00,41606.00,-16189.00,-3070.00,-46853.00,-14579.00,-868.00,6387.00,8711.00,280.00,-274.00,6362.00,-7327.00,-10712.00,410.00,0.00,-15677.00,6123.00,-159.00,-7836.00,37518.00
1999:Q4,-81018.00,-7667.00,-53154.00,15063.00,10891.00,-35756.00,912.00,-33227.00,13297.00,548.00,-428.00,1606.00,-3473.00,-11807.00,438.00,0.00,12110.00,1982.00,-10984.00,-6728.00,-10394.00
2000:Q1,154955.00,65375.00,1616.00,-2111.00,3967.00,-64328.00,-345.00,14689.00,-33612.00,-460.00,-6299.00,-6524.00,-14376.00,-12680.00,21.00,0.00,18519.00,-661.00,-16262.00,-6339.00,150436.00
2000:Q2,-61100.00,43080.00,-64238.00,-1357.00,-8750.00,22663.00,5142.00,13560.00,31272.00,52.00,7948.00,5770.00,-3871.00,-13326.00,-1336.00,0.00,-3790.00,-871.00,-12226.00,-5662.00,-52497.00
2000:Q3,-41825.00,191235.00,-65348.00,6403.00,-97530.00,-43979.00,1456.00,22385.00,-2561.00,-813.00,-7562.00,-698.00,-14265.00,-13250.00,-1378.00,0.00,1820.00,-5167.00,-21438.00,-2511.00,-32606.00
2000:Q4,-82031.00,-89226.00,-77669.00,2066.00,32845.00,33040.00,-1646.00,30453.00,15786.00,17.00,-444.00,-15928.00,17537.00,-12452.00,19545.00,0.00,1839.00,-5000.00,-13322.00,-3343.00,16912.00
2001:Q1,15537.00,-54329.00,-3019.00,-2429.00,-10450.00,-23230.00,617.00,35976.00,6620.00,-142.00,-10811.00,-221.00,-43923.00,-10349.00,12432.00,0.00,-6739.00,1550.00,-3914.00,-4325.00,108994.00
2001:Q2,-148780.00,4993.00,-53332.00,1958.00,-22988.00,-30172.00,-388.00,-5476.00,1876.00,-277.00,4409.00,-5481.00,-596.00,-9041.00,-3665.00,0.00,1361.00,141.00,-10398.00,-2637.00,-49239.00
2001:Q3,23781.00,116139.00,-32507.00,-4837.00,-65238.00,34734.00,2.00,71356.00,-25767.00,463.00,409.00,-1698.00,-6024.00,-7932.00,8390.00,0.00,-1893.00,-994.00,3921.00,-5500.00,-24510.00
2001:Q4,-36901.00,24829.00,-71790.00,16848.00,35681.00,-15427.00,645.00,-32774.00,9947.00,467.00,4508.00,14156.00,24366.00,-7008.00,-3347.00,0.00,-2802.00,1145.00,-18905.00,-5826.00,-27043.00
2002:Q1,22188.00,-27877.00,29473.00,-1606.00,-10239.00,-22835.00,-1052.00,-4756.00,14444.00,-1084.00,-4841.00,765.00,-2048.00,-5914.00,-5894.00,0.00,-103.00,3445.00,-5592.00,-10207.00,55273.00
2002:Q2,205043.00,82884.00,-18649.00,10790.00,21426.00,64238.00,-1707.00,25644.00,23429.00,908.00,-731.00,-4189.00,7909.00,-5286.00,2479.00,0.00,9960.00,8610.00,5869.00,-8658.00,44355.00
2002:Q3,38866.00,99464.00,13488.00,-3509.00,-54777.00,57084.00,199.00,33870.00,8709.00,-377.00,4923.00,-3865.00,-10791.00,-4844.00,11698.00,0.00,8894.00,3583.00,11128.00,-6042.00,-72884.00
2002:Q4,58934.00,55313.00,-13428.00,14484.00,24515.00,-39613.00,394.00,-2653.00,-24069.00,-462.00,6238.00,17200.00,-39823.00,-4485.00,12070.00,0.00,-1405.00,4310.00,-4479.00,-2450.00,17663.00
2003:Q1,122560.00,-6695.00,41511.00,15974.00,13595.00,-58535.00,-1700.00,-33724.00,2015.00,345.00,-7461.00,273.00,-2941.00,-4070.00,-4564.00,0.00,-3794.00,-557.00,659.00,-3016.00,116710.00
2003:Q2,278512.00,99270.00,3463.00,11343.00,25089.00,30493.00,-80.00,-4112.00,20454.00,-290.00,2931.00,10167.00,-12586.00,-4253.00,-1018.00,0.00,27791.00,3296.00,-12818.00,1010.00,108853.00
2003:Q3,72622.00,115692.00,16429.00,18285.00,-42265.00,-38919.00,-1722.00,-8103.00,-18980.00,-791.00,6331.00,2433.00,-9180.00,-4530.00,-6506.00,0.00,6555.00,3664.00,-2731.00,-5360.00,3399.00
2003:Q4,-158665.00,-105242.00,-23031.00,18108.00,12022.00,-22198.00,813.00,-19088.00,13831.00,-247.00,5431.00,1546.00,-2149.00,-4988.00,-14967.00,0.00,3226.00,6051.00,-7292.00,-4365.00,-38323.00
2004:Q1,-72564.00,-187435.00,26333.00,-10144.00,622.00,-1019.00,-507.00,-7443.00,4572.00,295.00,-6823.00,5162.00,1467.00,-5346.00,-2927.00,0.00,13622.00,2612.00,-3018.00,-2687.00,99077.00
2004:Q2,-23885.00,54765.00,-26819.00,-3529.00,-3754.00,-13757.00,299.00,26661.00,-16399.00,-288.00,4517.00,395.00,-13426.00,-6085.00,-17559.00,0.00,-38.00,3704.00,6626.00,-2164.00,-30793.00
2004:Q3,170105.00,52196.00,2208.00,-1375.00,-54547.00,97790.00,-70.00,32939.00,20844.00,-101.00,3959.00,-113.00,-7185.00,-6914.00,31043.00,0.00,2950.00,5982.00,1696.00,12760.00,73833.00
2004:Q4,-75495.00,-105529.00,-59756.00,20436.00,22772.00,16562.00,-1104.00,-3608.00,28984.00,672.00,-825.00,7750.00,-8220.00,-7656.00,-18930.00,0.00,5222.00,18298.00,-5767.00,1745.00,30019.00
2005:Q1,58214.00,-8767.00,73777.00,8793.00,-2566.00,-169972.00,616.00,-112186.00,-16142.00,8.00,-4779.00,-14401.00,-7081.00,-9118.00,-4629.00,0.00,-5919.00,1546.00,8338.00,-6224.00,156949.00
2005:Q2,23831.00,-70458.00,46738.00,-6928.00,-14392.00,-8868.00,248.00,9968.00,-8229.00,-223.00,7095.00,-2224.00,2285.00,-9460.00,3165.00,0.00,-11331.00,2479.00,-5931.00,3291.00,77739.00
2005:Q3,-60272.00,165113.00,27299.00,-10864.00,-115767.00,-72442.00,262.00,-54411.00,5789.00,-439.00,4175.00,-3235.00,-10746.00,-9866.00,-5984.00,0.00,5233.00,3824.00,-2191.00,-4851.00,-53612.00
2005:Q4,-259449.00,-40769.00,16751.00,36022.00,-18591.00,-98119.00,2204.00,-20297.00,-18159.00,-288.00,-3075.00,-1740.00,-1538.00,-9973.00,-7214.00,0.00,-22481.00,-5199.00,-7705.00,-2655.00,-154744.00
2006:Q1,101837.00,-41429.00,60711.00,12204.00,-16348.00,-55576.00,-586.00,-54713.00,35248.00,-218.00,-9725.00,-542.00,-86.00,-11059.00,1487.00,0.00,-3827.00,1103.00,-4744.00,-7914.00,142275.00
2006:Q2,66279.00,15940.00,35507.00,-4944.00,-20183.00,-67193.00,316.00,-36443.00,-20828.00,85.00,8864.00,-6754.00,-10937.00,-11390.00,1754.00,0.00,11977.00,2478.00,31.00,-6347.00,107153.00
2006:Q3,209406.00,228387.00,38301.00,-25687.00,-65987.00,-33282.00,739.00,4332.00,15595.00,-564.00,2925.00,-1588.00,-12471.00,-11970.00,-16538.00,0.00,-3391.00,-1830.00,-6939.00,-1581.00,67674.00
2006:Q4,-34820.00,40722.00,30265.00,37393.00,11880.00,-112366.00,1044.00,-68485.00,-39824.00,451.00,-4227.00,-6254.00,4380.00,-12761.00,11753.00,0.00,10191.00,-2872.00,-7774.00,2013.00,-42714.00
2007:Q1,39774.00,-56899.00,92791.00,8311.00,-3655.00,-83701.00,-2636.00,-14658.00,23840.00,-479.00,-13170.00,-14811.00,-10115.00,-13593.00,239.00,0.00,-7719.00,-1173.00,-14821.00,-14606.00,82927.00
2007:Q2,256905.00,144647.00,51076.00,158.00,7218.00,-7925.00,-580.00,34308.00,-3306.00,-331.00,5960.00,-10444.00,-9167.00,-14394.00,-4286.00,0.00,13518.00,5875.00,-17327.00,-7751.00,61732.00
2007:Q3,-18356.00,-215196.00,40091.00,-16190.00,-95176.00,-58956.00,-740.00,-36183.00,-23256.00,539.00,2734.00,-5907.00,-5787.00,-14962.00,15171.00,0.00,548.00,15379.00,3598.00,-10090.00,327071.00
2007:Q4,-141474.00,-153614.00,-17651.00,25805.00,17248.00,-108052.00,1118.00,-81557.00,-66512.00,-7128.00,10487.00,16342.00,-16957.00,-15309.00,14515.00,0.00,3401.00,9469.00,16274.00,7806.00,94790.00
2008:Q1,192654.00,-207790.00,271059.00,2573.00,-5196.00,-7926.00,-3858.00,-7145.00,10900.00,-874.00,-6123.00,-17338.00,-26358.00,-14051.00,-5695.00,0.00,13347.00,-5987.00,11649.00,43605.00,139934.00
2008:Q2,-16892.00,-222023.00,223511.00,-18504.00,13271.00,27003.00,-1495.00,14363.00,2499.00,-198.00,5000.00,11177.00,-8026.00,-13809.00,-10985.00,0.00,15488.00,-7183.00,-4078.00,24251.00,-40150.00
